Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
211	233	22	fig|1587.865.peg.233	hypothetical protein	uni	211	233	fig|1587.866.peg.233	100	hypothetical protein
212	234	28	fig|1587.865.peg.234	Mobile element protein	bi	212	234	fig|1587.866.peg.234	100	Mobile element protein
213	235	43	fig|1587.865.peg.235	Mobile element protein	bi	213	235	fig|1587.866.peg.235	100	Mobile element protein
214	236	42	fig|1587.865.peg.236	Mobile element protein	bi	214	236	fig|1587.866.peg.236	100	Mobile element protein
215	237	23	fig|1587.865.peg.237	hypothetical protein	bi	215	237	fig|1587.866.peg.237	100	hypothetical protein
216	238	24	fig|1587.865.peg.238	hypothetical protein	bi	216	238	fig|1587.866.peg.238	100	hypothetical protein
217	239	401	fig|1587.865.peg.239	Mobile element protein	bi	217	239	fig|1587.866.peg.239	100	Mobile element protein
218	240	92	fig|1587.865.peg.240	Mobile element protein	bi	218	240	fig|1587.866.peg.240	100	Mobile element protein
219	241	26	fig|1587.865.peg.241	Mobile element protein	uni	219	241	fig|1587.866.peg.241	100	Mobile element protein
220	242	23	fig|1587.865.peg.242	Mobile element protein	bi	220	242	fig|1587.866.peg.242	100	Mobile element protein
221	243	42	fig|1587.865.peg.243	Mobile element protein	bi	221	243	fig|1587.866.peg.243	100	Mobile element protein
222	244	29	fig|1587.865.peg.244	Mobile element protein	bi	222	244	fig|1587.866.peg.244	100	Mobile element protein
223	245	43	fig|1587.865.peg.245	Mobile element protein	bi	223	245	fig|1587.866.peg.245	100	Mobile element protein
224	246	24	fig|1587.865.peg.246	Mobile element protein	bi	224	246	fig|1587.866.peg.246	100	Mobile element protein
225	247	27	fig|1587.865.peg.247	Mobile element protein	bi	225	247	fig|1587.866.peg.247	100	Mobile element protein
226	248	42	fig|1587.865.peg.248	Mobile element protein	bi	226	248	fig|1587.866.peg.248	100	Mobile element protein
227	249	42	fig|1587.865.peg.249	Mobile element protein	bi	227	249	fig|1587.866.peg.249	100	Mobile element protein
228	250	27	fig|1587.865.peg.250	FIG01117195: hypothetical protein	bi	228	250	fig|1587.866.peg.250	100	FIG01117195: hypothetical protein
229	251	22	fig|1587.865.peg.251	hypothetical protein	bi	229	251	fig|1587.866.peg.251	100	hypothetical protein
230	252	28	fig|1587.865.peg.252	hypothetical protein	bi	230	252	fig|1587.866.peg.252	100	hypothetical protein
231	253	44	fig|1587.865.peg.253	hypothetical protein	bi	231	253	fig|1587.866.peg.253	100	hypothetical protein
232	254	22	fig|1587.865.peg.254	Mobile element protein	bi	232	254	fig|1587.866.peg.254	100	Mobile element protein
233	255	42	fig|1587.865.peg.255	Transposase	bi	233	255	fig|1587.866.peg.255	100	Transposase
234	256	40	fig|1587.865.peg.256	hypothetical protein	bi	234	256	fig|1587.866.peg.256	100	hypothetical protein
235	257	42	fig|1587.865.peg.257	hypothetical protein	bi	235	257	fig|1587.866.peg.257	100	hypothetical protein
236	258	24	fig|1587.865.peg.258	Mobile element protein	bi	236	258	fig|1587.866.peg.258	100	Mobile element protein
237	259	23	fig|1587.865.peg.259	Mobile element protein	bi	237	259	fig|1587.866.peg.259	100	Mobile element protein
238	260	23	fig|1587.865.peg.260	Mobile element protein	bi	238	260	fig|1587.866.peg.260	100	Mobile element protein
239	261	85	fig|1587.865.peg.261	Mobile element protein	bi	239	261	fig|1587.866.peg.261	100	Mobile element protein
240	262	24	fig|1587.865.peg.262	Mobile element protein	-	 		 	0	 
241	263	28	fig|1587.865.peg.263	Mobile element protein	bi	241	263	fig|1587.866.peg.263	100	Mobile element protein
242	264	44	fig|1587.865.peg.264	Transposase, IS30 family	bi	242	264	fig|1587.866.peg.264	100	Transposase, IS30 family
243	265	28	fig|1587.865.peg.265	Transposase	bi	243	265	fig|1587.866.peg.265	100	Transposase
244	266	52	fig|1587.865.peg.266	Mobile element protein	bi	244	266	fig|1587.866.peg.266	100	Mobile element protein
245	267	48	fig|1587.865.peg.267	Mobile element protein	bi	245	267	fig|1587.866.peg.267	100	Mobile element protein
246	268	55	fig|1587.865.peg.268	Mobile element protein	bi	246	268	fig|1587.866.peg.268	100	Mobile element protein
247	269	41	fig|1587.865.peg.269	Mobile element protein	bi	247	269	fig|1587.866.peg.269	100	Mobile element protein
248	270	23	fig|1587.865.peg.270	Transposase	bi	248	270	fig|1587.866.peg.270	100	Transposase
249	271	74	fig|1587.865.peg.271	Mobile element protein	bi	249	271	fig|1587.866.peg.271	100	Mobile element protein
250	272	46	fig|1587.865.peg.272	Mobile element protein	uni	249	271	fig|1587.866.peg.271	100	Mobile element protein
251	273	41	fig|1587.865.peg.273	Mobile element protein	bi	251	273	fig|1587.866.peg.273	100	Mobile element protein
252	274	29	fig|1587.865.peg.274	Mobile element protein	bi	252	274	fig|1587.866.peg.274	100	Mobile element protein
253	275	41	fig|1587.865.peg.275	hypothetical protein	bi	253	275	fig|1587.866.peg.275	100	hypothetical protein
254	276	52	fig|1587.865.peg.276	Mobile element protein	bi	254	276	fig|1587.866.peg.276	100	Mobile element protein
255	277	24	fig|1587.865.peg.277	Mobile element protein	bi	255	277	fig|1587.866.peg.277	100	Mobile element protein
256	278	22	fig|1587.865.peg.278	Mobile element protein	bi	256	278	fig|1587.866.peg.278	100	Mobile element protein
257	279	43	fig|1587.865.peg.279	Mobile element protein	bi	257	279	fig|1587.866.peg.279	100	Mobile element protein
258	280	42	fig|1587.865.peg.280	Mobile element protein	bi	258	280	fig|1587.866.peg.280	100	Mobile element protein
259	281	45	fig|1587.865.peg.281	FIG00745210: hypothetical protein	bi	259	281	fig|1587.866.peg.281	100	FIG00745210: hypothetical protein
260	282	42	fig|1587.865.peg.282	Transposase	bi	260	282	fig|1587.866.peg.282	100	Transposase
261	283	23	fig|1587.865.peg.283	Mobile element protein	bi	261	283	fig|1587.866.peg.283	100	Mobile element protein
262	284	46	fig|1587.865.peg.284	Mobile element protein	bi	262	284	fig|1587.866.peg.284	100	Mobile element protein
263	285	38	fig|1587.865.peg.285	Mobile element protein	bi	263	285	fig|1587.866.peg.285	100	Mobile element protein
264	286	24	fig|1587.865.peg.286	Mobile element protein	bi	264	286	fig|1587.866.peg.286	100	Mobile element protein
265	287	94	fig|1587.865.peg.287	Mobile element protein	bi	265	287	fig|1587.866.peg.287	100	Mobile element protein
266	288	47	fig|1587.865.peg.288	Mobile element protein	bi	266	288	fig|1587.866.peg.288	100	Mobile element protein
267	289	56	fig|1587.865.peg.289	Mobile element protein	bi	267	289	fig|1587.866.peg.289	100	Mobile element protein
268	290	23	fig|1587.865.peg.290	Mobile element protein	bi	268	290	fig|1587.866.peg.290	100	Mobile element protein
269	291	25	fig|1587.865.peg.291	Mobile element protein	bi	269	291	fig|1587.866.peg.291	100	Mobile element protein
270	292	21	fig|1587.865.peg.292	hypothetical protein	bi	270	292	fig|1587.866.peg.292	100	hypothetical protein
271	293	38	fig|1587.865.peg.293	Transposase	bi	271	293	fig|1587.866.peg.293	100	Transposase
272	294	28	fig|1587.865.peg.294	Mobile element protein	bi	272	294	fig|1587.866.peg.294	100	Mobile element protein
273	295	24	fig|1587.865.peg.295	hypothetical protein	uni	273	295	fig|1587.866.peg.295	100	hypothetical protein
274	296	22	fig|1587.865.peg.296	Mobile element protein	bi	274	296	fig|1587.866.peg.296	100	Mobile element protein
275	297	41	fig|1587.865.peg.297	Mobile element protein	bi	275	297	fig|1587.866.peg.297	100	Mobile element protein
276	298	30	fig|1587.865.peg.298	Mobile element protein	bi	276	298	fig|1587.866.peg.298	100	Mobile element protein
277	299	42	fig|1587.865.peg.299	Mobile element protein	bi	277	299	fig|1587.866.peg.299	100	Mobile element protein
278	300	24	fig|1587.865.peg.300	Mobile element protein	bi	278	300	fig|1587.866.peg.300	100	Mobile element protein
279	301	48	fig|1587.865.peg.301	hypothetical protein	bi	279	301	fig|1587.866.peg.301	100	hypothetical protein
280	302	29	fig|1587.865.peg.302	Mobile element protein	bi	280	302	fig|1587.866.peg.302	100	Mobile element protein
281	303	40	fig|1587.865.peg.303	Mobile element protein	bi	281	303	fig|1587.866.peg.303	100	Mobile element protein
282	304	26	fig|1587.865.peg.304	Mobile element protein	bi	282	304	fig|1587.866.peg.304	100	Mobile element protein
283	305	68	fig|1587.865.peg.305	Mobile element protein	bi	283	305	fig|1587.866.peg.305	100	Mobile element protein
284	306	29	fig|1587.865.peg.306	FIG00753621: hypothetical protein	bi	284	306	fig|1587.866.peg.306	100	FIG00753621: hypothetical protein
284	307	33	fig|1587.865.peg.307	hypothetical protein	bi	284	307	fig|1587.866.peg.307	100	hypothetical protein
285	308	25	fig|1587.865.peg.308	Mobile element protein	bi	285	308	fig|1587.866.peg.308	100	Mobile element protein
286	309	41	fig|1587.865.peg.309	Mobile element protein	bi	286	309	fig|1587.866.peg.309	100	Mobile element protein
287	310	46	fig|1587.865.peg.310	Mobile element protein	bi	287	310	fig|1587.866.peg.310	100	Mobile element protein
288	311	104	fig|1587.865.peg.311	Mobile element protein	bi	288	311	fig|1587.866.peg.311	100	Mobile element protein
289	312	22	fig|1587.865.peg.312	hypothetical protein	bi	289	312	fig|1587.866.peg.312	100	hypothetical protein
290	313	46	fig|1587.865.peg.313	Transposase	bi	290	313	fig|1587.866.peg.313	100	Transposase
291	314	27	fig|1587.865.peg.314	Mobile element protein	bi	291	314	fig|1587.866.peg.314	100	Mobile element protein
292	315	29	fig|1587.865.peg.315	Mobile element protein	bi	292	315	fig|1587.866.peg.315	100	Mobile element protein
293	316	39	fig|1587.865.peg.316	Mobile element protein	bi	293	316	fig|1587.866.peg.316	100	Mobile element protein
294	317	50	fig|1587.865.peg.317	Mobile element protein	bi	294	317	fig|1587.866.peg.317	100	Mobile element protein
295	318	45	fig|1587.865.peg.318	Mobile element protein	bi	295	318	fig|1587.866.peg.318	100	Mobile element protein
296	319	42	fig|1587.865.peg.319	Transposase	bi	296	319	fig|1587.866.peg.319	100	Transposase
297	320	47	fig|1587.865.peg.320	Mobile element protein	bi	297	320	fig|1587.866.peg.320	100	Mobile element protein
298	321	38	fig|1587.865.peg.321	hypothetical protein	bi	298	321	fig|1587.866.peg.321	100	hypothetical protein
299	322	38	fig|1587.865.peg.322	Mobile element protein	bi	299	322	fig|1587.866.peg.322	100	Mobile element protein
300	323	22	fig|1587.865.peg.323	hypothetical protein	bi	300	323	fig|1587.866.peg.323	100	hypothetical protein
301	324	28	fig|1587.865.peg.324	Mobile element protein	uni	301	324	fig|1587.866.peg.324	100	Mobile element protein
302	325	49	fig|1587.865.peg.325	Mobile element protein	bi	302	325	fig|1587.866.peg.325	100	Mobile element protein
303	326	32	fig|1587.865.peg.326	Transposase, IS4 family	bi	303	326	fig|1587.866.peg.326	100	Transposase, IS4 family
304	327	42	fig|1587.865.peg.327	Transposase	bi	304	327	fig|1587.866.peg.327	100	Transposase
305	328	32	fig|1587.865.peg.328	Mobile element protein	bi	305	328	fig|1587.866.peg.328	100	Mobile element protein
306	329	110	fig|1587.865.peg.329	Mobile element protein	bi	306	329	fig|1587.866.peg.329	100	Mobile element protein
307	330	31	fig|1587.865.peg.330	Transposase	bi	307	330	fig|1587.866.peg.330	100	Transposase
308	331	53	fig|1587.865.peg.331	Mobile element protein	bi	308	331	fig|1587.866.peg.331	100	Mobile element protein
309	332	30	fig|1587.865.peg.332	Mobile element protein	bi	309	332	fig|1587.866.peg.332	100	Mobile element protein
310	333	25	fig|1587.865.peg.333	Mobile element protein	bi	310	333	fig|1587.866.peg.333	100	Mobile element protein
311	334	28	fig|1587.865.peg.334	Mobile element protein	bi	311	334	fig|1587.866.peg.334	100	Mobile element protein
312	335	51	fig|1587.865.peg.335	Mobile element protein	bi	312	335	fig|1587.866.peg.335	100	Mobile element protein
313	336	41	fig|1587.865.peg.336	Mobile element protein	bi	313	336	fig|1587.866.peg.336	100	Mobile element protein
314	337	129	fig|1587.865.peg.337	hypothetical protein	bi	314	337	fig|1587.866.peg.337	100	hypothetical protein
315	338	23	fig|1587.865.peg.338	Transposase	uni	315	338	fig|1587.866.peg.338	100	Transposase
316	339	48	fig|1587.865.peg.339	Mobile element protein	bi	316	339	fig|1587.866.peg.339	100	Mobile element protein
317	340	25	fig|1587.865.peg.340	Mobile element protein	bi	317	340	fig|1587.866.peg.340	100	Mobile element protein
318	341	39	fig|1587.865.peg.341	Mobile element protein	bi	318	341	fig|1587.866.peg.341	100	Mobile element protein
319	342	31	fig|1587.865.peg.342	Mobile element protein	bi	319	342	fig|1587.866.peg.342	100	Mobile element protein
320	343	41	fig|1587.865.peg.343	Mobile element protein	bi	320	343	fig|1587.866.peg.343	100	Mobile element protein
321	344	133	fig|1587.865.peg.344	Transposase, IS4 family	bi	321	344	fig|1587.866.peg.344	100	Transposase, IS4 family
322	345	42	fig|1587.865.peg.345	Mobile element protein	bi	322	345	fig|1587.866.peg.345	100	Mobile element protein
323	346	32	fig|1587.865.peg.346	Mobile element protein	uni	323	346	fig|1587.866.peg.346	100	Mobile element protein
324	347	23	fig|1587.865.peg.347	Mobile element protein	bi	324	347	fig|1587.866.peg.347	100	Mobile element protein
325	348	42	fig|1587.865.peg.348	Transposase	bi	325	348	fig|1587.866.peg.348	100	Transposase
326	349	29	fig|1587.865.peg.349	Mobile element protein	bi	326	349	fig|1587.866.peg.349	100	Mobile element protein
327	350	33	fig|1587.865.peg.350	Mobile element protein	bi	327	350	fig|1587.866.peg.350	100	Mobile element protein
328	351	24	fig|1587.865.peg.351	Mobile element protein	bi	328	351	fig|1587.866.peg.351	100	Mobile element protein
329	352	25	fig|1587.865.peg.352	Mobile element protein	bi	329	352	fig|1587.866.peg.352	100	Mobile element protein
330	353	41	fig|1587.865.peg.353	Mobile element protein	bi	330	353	fig|1587.866.peg.353	100	Mobile element protein
331	354	164	fig|1587.865.peg.354	Mobile element protein	bi	331	354	fig|1587.866.peg.354	100	Mobile element protein
332	355	42	fig|1587.865.peg.355	Mobile element protein	bi	332	355	fig|1587.866.peg.355	100	Mobile element protein
333	356	25	fig|1587.865.peg.356	Mobile element protein	bi	333	356	fig|1587.866.peg.356	100	Mobile element protein
334	357	31	fig|1587.865.peg.357	Mobile element protein	bi	334	357	fig|1587.866.peg.357	100	Mobile element protein
335	358	27	fig|1587.865.peg.358	Mobile element protein	bi	335	358	fig|1587.866.peg.358	100	Mobile element protein
336	359	61	fig|1587.865.peg.359	Mobile element protein	bi	336	359	fig|1587.866.peg.359	100	Mobile element protein
337	360	41	fig|1587.865.peg.360	Mobile element protein	bi	337	360	fig|1587.866.peg.360	100	Mobile element protein
338	361	25	fig|1587.865.peg.361	hypothetical protein	bi	338	361	fig|1587.866.peg.361	100	hypothetical protein
339	362	143	fig|1587.865.peg.362	hypothetical protein	bi	339	362	fig|1587.866.peg.362	100	hypothetical protein
339	363	118	fig|1587.865.peg.363	Phage transcriptional regulator	bi	339	363	fig|1587.866.peg.363	100	Phage transcriptional regulator
339	364	105	fig|1587.865.peg.364	hypothetical protein	bi	339	364	fig|1587.866.peg.364	100	hypothetical protein
339	365	321	fig|1587.865.peg.365	Bacteriocin helveticin	bi	339	365	fig|1587.866.peg.365	100	Bacteriocin helveticin
339	366	391	fig|1587.865.peg.366	hypothetical protein	bi	339	366	fig|1587.866.peg.366	100	hypothetical protein
340	367	44	fig|1587.865.peg.367	Mobile element protein	bi	340	367	fig|1587.866.peg.367	100	Mobile element protein
341	368	22	fig|1587.865.peg.368	Mobile element protein	uni	341	368	fig|1587.866.peg.368	100	Mobile element protein
342	369	42	fig|1587.865.peg.369	Mobile element protein	bi	342	369	fig|1587.866.peg.369	100	Mobile element protein
343	370	37	fig|1587.865.peg.370	Mobile element protein	uni	342	369	fig|1587.866.peg.369	100	Mobile element protein
344	371	61	fig|1587.865.peg.371	Putative transposase InsK for insertion sequence element IS150	bi	344	371	fig|1587.866.peg.371	100	Putative transposase InsK for insertion sequence element IS150
345	372	51	fig|1587.865.peg.372	Mobile element protein	bi	345	372	fig|1587.866.peg.372	100	Mobile element protein
346	373	26	fig|1587.865.peg.373	Mobile element protein	bi	346	373	fig|1587.866.peg.373	100	Mobile element protein
347	374	41	fig|1587.865.peg.374	Mobile element protein	bi	347	374	fig|1587.866.peg.374	100	Mobile element protein
348	375	30	fig|1587.865.peg.375	Transposase, IS4 family	bi	348	375	fig|1587.866.peg.375	100	Transposase, IS4 family
349	376	41	fig|1587.865.peg.376	Transposase	bi	349	376	fig|1587.866.peg.376	100	Transposase
350	377	35	fig|1587.865.peg.377	Mobile element protein	bi	350	377	fig|1587.866.peg.377	100	Mobile element protein
351	378	30	fig|1587.865.peg.378	Mobile element protein	uni	309	332	fig|1587.866.peg.332	100	Mobile element protein
351	379	24	fig|1587.865.peg.379	hypothetical protein	bi	351	379	fig|1587.866.peg.379	100	hypothetical protein
352	380	36	fig|1587.865.peg.380	hypothetical protein	bi	352	380	fig|1587.866.peg.380	100	hypothetical protein
353	381	35	fig|1587.865.peg.381	transposase IS1201	bi	353	381	fig|1587.866.peg.381	100	transposase IS1201
354	382	47	fig|1587.865.peg.382	Mobile element protein	bi	354	382	fig|1587.866.peg.382	100	Mobile element protein
355	383	43	fig|1587.865.peg.383	Transposase	bi	355	383	fig|1587.866.peg.383	100	Transposase
356	384	41	fig|1587.865.peg.384	hypothetical protein	bi	356	384	fig|1587.866.peg.384	100	hypothetical protein
357	385	57	fig|1587.865.peg.385	Mobile element protein	bi	357	385	fig|1587.866.peg.385	100	Mobile element protein
358	386	26	fig|1587.865.peg.386	hypothetical protein	bi	358	386	fig|1587.866.peg.386	100	hypothetical protein
359	387	60	fig|1587.865.peg.387	hypothetical protein	bi	359	387	fig|1587.866.peg.387	100	hypothetical protein
360	388	31	fig|1587.865.peg.388	Mobile element protein	bi	360	388	fig|1587.866.peg.388	100	Mobile element protein
361	389	22	fig|1587.865.peg.389	hypothetical protein	bi	361	389	fig|1587.866.peg.389	100	hypothetical protein
362	390	33	fig|1587.865.peg.390	Mobile element protein	bi	362	390	fig|1587.866.peg.390	100	Mobile element protein
363	391	26	fig|1587.865.peg.391	Mobile element protein	uni	260	282	fig|1587.866.peg.282	100	Transposase
364	392	22	fig|1587.865.peg.392	Mobile element protein	uni	190	201	fig|1587.866.peg.201	100	Mobile element protein
365	393	42	fig|1587.865.peg.393	Mobile element protein	bi	365	393	fig|1587.866.peg.393	100	Mobile element protein
366	394	25	fig|1587.865.peg.394	Mobile element protein	uni	366	394	fig|1587.866.peg.394	100	Mobile element protein
367	395	41	fig|1587.865.peg.395	Mobile element protein	bi	367	395	fig|1587.866.peg.395	100	Mobile element protein
368	396	32	fig|1587.865.peg.396	Mobile element protein	uni	336	359	fig|1587.866.peg.359	100	Mobile element protein
